Date,Year,Month,Day,Time,Temperature,Humidity
2022-09-02 11:13:49.411827,2022,9,2,11:13:49,25.0,61.0
2022-09-02 11:28:49.937384,2022,9,2,11:28:49,25.0,62.0
2022-09-02 11:43:50.463012,2022,9,2,11:43:50,25.0,63.0
2022-09-02 11:58:50.988392,2022,9,2,11:58:50,25.0,62.0
2022-09-02 12:13:51.513671,2022,9,2,12:13:51,25.0,59.0
2022-09-02 12:28:52.038934,2022,9,2,12:28:52,25.0,58.0
2022-09-02 12:43:52.564322,2022,9,2,12:43:52,25.0,59.0
2022-09-02 12:58:53.089752,2022,9,2,12:58:53,25.0,58.0
2022-09-02 13:13:53.615253,2022,9,2,13:13:53,25.0,58.0
2022-09-02 13:28:54.140852,2022,9,2,13:28:54,25.0,56.0
2022-09-02 13:43:54.666478,2022,9,2,13:43:54,25.0,57.0
2022-09-02 13:58:55.191835,2022,9,2,13:58:55,26.0,57.0
2022-09-02 14:13:55.717097,2022,9,2,14:13:55,26.0,56.0
2022-09-02 14:28:56.242359,2022,9,2,14:28:56,26.0,57.0
2022-09-02 14:43:56.767628,2022,9,2,14:43:56,26.0,57.0
2022-09-02 14:58:57.293042,2022,9,2,14:58:57,26.0,59.0
2022-09-02 15:13:57.818393,2022,9,2,15:13:57,26.0,58.0
2022-09-02 15:28:58.343933,2022,9,2,15:28:58,26.0,56.0
2022-09-02 15:43:58.869475,2022,9,2,15:43:58,26.0,57.0
2022-09-02 15:58:59.394864,2022,9,2,15:58:59,26.0,56.0
2022-09-02 16:13:59.920472,2022,9,2,16:13:59,26.0,57.0
2022-09-02 16:29:00.446044,2022,9,2,16:29:00,26.0,57.0
2022-09-02 16:44:00.971457,2022,9,2,16:44:00,26.0,57.0
2022-09-02 16:59:01.496920,2022,9,2,16:59:01,26.0,58.0
2022-09-02 17:14:02.022435,2022,9,2,17:14:02,26.0,58.0
2022-09-02 17:29:02.548034,2022,9,2,17:29:02,26.0,59.0
2022-09-02 17:44:03.073642,2022,9,2,17:44:03,26.0,57.0
2022-09-02 17:59:03.599292,2022,9,2,17:59:03,26.0,58.0
2022-09-02 18:14:04.125012,2022,9,2,18:14:04,26.0,59.0
2022-09-02 18:29:04.650528,2022,9,2,18:29:04,26.0,58.0
2022-09-02 18:44:05.176215,2022,9,2,18:44:05,26.0,58.0
2022-09-02 18:59:05.701767,2022,9,2,18:59:05,26.0,56.0
2022-09-02 19:14:06.227294,2022,9,2,19:14:06,26.0,61.0
2022-09-02 19:29:09.283426,2022,9,2,19:29:09,26.0,59.0
2022-09-02 19:44:09.808926,2022,9,2,19:44:09,26.0,53.0
2022-09-02 19:59:10.334645,2022,9,2,19:59:10,26.0,57.0
2022-09-02 20:14:10.860214,2022,9,2,20:14:10,26.0,57.0
2022-09-02 20:29:11.385769,2022,9,2,20:29:11,26.0,58.0
2022-09-02 20:44:11.911857,2022,9,2,20:44:11,26.0,58.0
2022-09-02 20:59:12.438076,2022,9,2,20:59:12,26.0,57.0
2022-09-02 21:14:15.491847,2022,9,2,21:14:15,26.0,58.0
2022-09-02 21:29:16.017585,2022,9,2,21:29:16,26.0,53.0
2022-09-02 21:44:16.543097,2022,9,2,21:44:16,26.0,59.0
2022-09-02 21:59:17.068627,2022,9,2,21:59:17,26.0,60.0
2022-09-02 22:14:17.594199,2022,9,2,22:14:17,26.0,59.0
2022-09-02 22:29:18.119768,2022,9,2,22:29:18,26.0,59.0
2022-09-02 22:44:18.645137,2022,9,2,22:44:18,26.0,58.0
2022-09-02 22:59:19.170430,2022,9,2,22:59:19,27.0,58.0
2022-09-02 23:14:19.695839,2022,9,2,23:14:19,26.0,57.0
2022-09-02 23:29:20.221278,2022,9,2,23:29:20,27.0,58.0
2022-09-02 23:44:20.746747,2022,9,2,23:44:20,27.0,59.0
2022-09-02 23:59:21.272325,2022,9,2,23:59:21,27.0,58.0
2022-09-03 00:14:21.797928,2022,9,3,00:14:21,26.0,57.0
2022-09-03 00:29:22.323337,2022,9,3,00:29:22,26.0,57.0
2022-09-03 00:44:22.848612,2022,9,3,00:44:22,26.0,57.0
2022-09-03 00:59:23.373758,2022,9,3,00:59:23,26.0,56.0
2022-09-03 01:14:23.898980,2022,9,3,01:14:23,26.0,56.0
2022-09-03 01:29:24.424513,2022,9,3,01:29:24,26.0,55.0
2022-09-03 01:44:24.949877,2022,9,3,01:44:24,26.0,56.0
2022-09-03 01:59:25.475203,2022,9,3,01:59:25,26.0,56.0
2022-09-03 02:14:26.000784,2022,9,3,02:14:26,26.0,56.0
2022-09-03 02:29:26.526170,2022,9,3,02:29:26,26.0,56.0
2022-09-03 02:44:29.581988,2022,9,3,02:44:29,25.0,56.0
2022-09-03 02:59:30.107399,2022,9,3,02:59:30,25.0,51.0
2022-09-03 03:14:33.160130,2022,9,3,03:14:33,25.0,58.0
2022-09-03 03:29:33.685510,2022,9,3,03:29:33,25.0,52.0
2022-09-03 03:44:34.211057,2022,9,3,03:44:34,25.0,58.0
2022-09-03 03:59:34.736652,2022,9,3,03:59:34,25.0,60.0
2022-09-03 04:14:35.262364,2022,9,3,04:14:35,25.0,60.0
2022-09-03 04:29:35.788105,2022,9,3,04:29:35,25.0,61.0
2022-09-03 04:44:36.313864,2022,9,3,04:44:36,25.0,61.0
2022-09-03 04:59:36.839456,2022,9,3,04:59:36,25.0,61.0
2022-09-03 05:14:37.365020,2022,9,3,05:14:37,25.0,62.0
2022-09-03 05:29:37.890370,2022,9,3,05:29:37,25.0,61.0
2022-09-03 05:44:38.415752,2022,9,3,05:44:38,25.0,61.0
2022-09-03 05:59:38.940989,2022,9,3,05:59:38,25.0,60.0
2022-09-03 06:14:39.466392,2022,9,3,06:14:39,25.0,61.0
2022-09-03 06:29:39.991647,2022,9,3,06:29:39,25.0,60.0
2022-09-03 06:44:40.517609,2022,9,3,06:44:40,25.0,60.0
2022-09-03 06:59:41.042880,2022,9,3,06:59:41,25.0,59.0
2022-09-03 07:14:41.568200,2022,9,3,07:14:41,25.0,59.0
2022-09-03 07:29:42.093415,2022,9,3,07:29:42,25.0,58.0
2022-09-03 07:44:42.619146,2022,9,3,07:44:42,25.0,57.0
2022-09-03 07:59:43.145486,2022,9,3,07:59:43,25.0,62.0
2022-09-03 08:14:43.671769,2022,9,3,08:14:43,25.0,62.0
2022-09-03 08:29:44.198262,2022,9,3,08:29:44,25.0,62.0
2022-09-03 08:44:44.724722,2022,9,3,08:44:44,25.0,62.0
2022-09-03 08:59:45.250393,2022,9,3,08:59:45,25.0,62.0
2022-09-03 09:14:45.776627,2022,9,3,09:14:45,25.0,62.0
2022-09-03 09:29:46.302272,2022,9,3,09:29:46,25.0,62.0
2022-09-03 09:44:46.827891,2022,9,3,09:44:46,26.0,63.0
2022-09-03 09:59:47.353717,2022,9,3,09:59:47,26.0,63.0
2022-09-03 10:14:47.879661,2022,9,3,10:14:47,26.0,62.0
2022-09-03 10:29:48.405274,2022,9,3,10:29:48,26.0,61.0
2022-09-03 10:44:48.930872,2022,9,3,10:44:48,26.0,61.0
2022-09-03 10:59:49.456458,2022,9,3,10:59:49,26.0,61.0
2022-09-03 11:14:49.981891,2022,9,3,11:14:49,26.0,62.0
2022-09-03 11:29:50.507779,2022,9,3,11:29:50,26.0,61.0
2022-09-03 11:44:51.033513,2022,9,3,11:44:51,26.0,61.0
2022-09-03 11:59:51.559004,2022,9,3,11:59:51,26.0,60.0
2022-09-03 12:14:52.084519,2022,9,3,12:14:52,27.0,60.0
2022-09-03 12:29:52.610220,2022,9,3,12:29:52,26.0,62.0
2022-09-03 12:44:53.135844,2022,9,3,12:44:53,27.0,64.0
2022-09-03 12:59:53.661799,2022,9,3,12:59:53,27.0,63.0
2022-09-03 13:14:54.187462,2022,9,3,13:14:54,27.0,64.0
2022-09-03 13:29:54.713253,2022,9,3,13:29:54,27.0,65.0
2022-09-03 13:44:55.239110,2022,9,3,13:44:55,27.0,65.0
2022-09-03 13:59:55.764915,2022,9,3,13:59:55,27.0,65.0
2022-09-03 14:14:56.290416,2022,9,3,14:14:56,27.0,65.0
2022-09-03 14:29:56.815927,2022,9,3,14:29:56,27.0,65.0
2022-09-03 14:44:57.341703,2022,9,3,14:44:57,27.0,63.0
2022-09-03 14:59:57.867428,2022,9,3,14:59:57,27.0,61.0
2022-09-03 15:14:58.393293,2022,9,3,15:14:58,27.0,61.0
2022-09-03 15:29:58.918841,2022,9,3,15:29:58,27.0,61.0
2022-09-03 15:44:59.444258,2022,9,3,15:44:59,27.0,60.0
2022-09-03 15:59:59.969936,2022,9,3,15:59:59,27.0,59.0
2022-09-03 16:15:00.495654,2022,9,3,16:15:00,28.0,59.0
2022-09-03 16:30:03.548092,2022,9,3,16:30:03,28.0,59.0
2022-09-03 16:45:04.073978,2022,9,3,16:45:04,28.0,54.0
2022-09-03 17:00:04.599570,2022,9,3,17:00:04,28.0,58.0
2022-09-03 17:15:07.655694,2022,9,3,17:15:07,27.0,58.0
2022-09-03 17:30:08.181175,2022,9,3,17:30:08,27.0,52.0
2022-09-03 17:45:08.706748,2022,9,3,17:45:08,27.0,59.0
2022-09-03 18:00:09.232220,2022,9,3,18:00:09,27.0,61.0
2022-09-03 18:15:09.757839,2022,9,3,18:15:09,28.0,61.0
2022-09-03 18:30:10.283550,2022,9,3,18:30:10,27.0,59.0
2022-09-03 18:45:10.808995,2022,9,3,18:45:10,28.0,62.0
2022-09-03 19:00:11.334373,2022,9,3,19:00:11,27.0,59.0
2022-09-03 19:15:11.859652,2022,9,3,19:15:11,27.0,57.0
2022-09-03 19:30:12.385139,2022,9,3,19:30:12,27.0,58.0
2022-09-03 19:45:15.440577,2022,9,3,19:45:15,27.0,56.0
2022-09-03 20:00:15.966597,2022,9,3,20:00:15,27.0,51.0
2022-09-03 20:15:16.492432,2022,9,3,20:15:16,27.0,55.0
2022-09-03 20:30:17.018130,2022,9,3,20:30:17,27.0,55.0
2022-09-03 20:45:17.543797,2022,9,3,20:45:17,27.0,56.0
2022-09-03 21:00:18.069803,2022,9,3,21:00:18,27.0,58.0
2022-09-03 21:15:18.595982,2022,9,3,21:15:18,27.0,57.0
2022-09-03 21:30:19.121938,2022,9,3,21:30:19,27.0,56.0
2022-09-03 21:45:19.647754,2022,9,3,21:45:19,27.0,57.0
2022-09-03 22:00:20.173515,2022,9,3,22:00:20,27.0,56.0
2022-09-03 22:15:20.699176,2022,9,3,22:15:20,27.0,56.0
2022-09-03 22:30:21.224891,2022,9,3,22:30:21,27.0,56.0
2022-09-03 22:45:21.750491,2022,9,3,22:45:21,27.0,56.0
2022-09-03 23:00:22.276220,2022,9,3,23:00:22,27.0,55.0
2022-09-03 23:15:22.801783,2022,9,3,23:15:22,27.0,55.0
2022-09-03 23:30:23.327240,2022,9,3,23:30:23,27.0,55.0
2022-09-03 23:45:23.852817,2022,9,3,23:45:23,26.0,56.0
2022-09-04 00:00:24.378397,2022,9,4,00:00:24,26.0,55.0
2022-09-04 00:15:24.904107,2022,9,4,00:15:24,26.0,55.0
2022-09-04 00:30:25.429851,2022,9,4,00:30:25,26.0,55.0
2022-09-04 00:45:25.955629,2022,9,4,00:45:25,26.0,55.0
2022-09-04 01:00:26.481416,2022,9,4,01:00:26,26.0,55.0
2022-09-04 01:15:27.007366,2022,9,4,01:15:27,26.0,55.0
2022-09-04 01:30:27.532759,2022,9,4,01:30:27,26.0,54.0
2022-09-04 01:45:28.058267,2022,9,4,01:45:28,26.0,55.0
2022-09-04 02:00:28.583713,2022,9,4,02:00:28,26.0,55.0
2022-09-04 02:15:29.109148,2022,9,4,02:15:29,26.0,56.0
2022-09-04 02:30:29.634896,2022,9,4,02:30:29,25.0,54.0
2022-09-04 02:45:30.160678,2022,9,4,02:45:30,25.0,54.0
2022-09-04 03:00:30.686403,2022,9,4,03:00:30,25.0,54.0
2022-09-04 03:15:31.212045,2022,9,4,03:15:31,25.0,55.0
2022-09-04 03:30:31.737583,2022,9,4,03:30:31,25.0,55.0
2022-09-04 03:45:32.263011,2022,9,4,03:45:32,25.0,56.0
2022-09-04 04:00:32.788499,2022,9,4,04:00:32,25.0,57.0
2022-09-04 04:15:33.314238,2022,9,4,04:15:33,25.0,57.0
2022-09-04 04:30:33.840301,2022,9,4,04:30:33,25.0,58.0
2022-09-04 04:45:34.366260,2022,9,4,04:45:34,25.0,58.0
2022-09-04 05:00:34.891753,2022,9,4,05:00:34,25.0,57.0
2022-09-04 05:15:35.417241,2022,9,4,05:15:35,25.0,58.0
2022-09-04 05:30:35.942869,2022,9,4,05:30:35,25.0,58.0
2022-09-04 05:45:36.468576,2022,9,4,05:45:36,25.0,59.0
2022-09-04 06:00:36.994161,2022,9,4,06:00:36,25.0,59.0
2022-09-04 06:15:37.519826,2022,9,4,06:15:37,25.0,59.0
2022-09-04 06:30:38.045601,2022,9,4,06:30:38,25.0,59.0
2022-09-04 06:45:38.571571,2022,9,4,06:45:38,25.0,59.0
2022-09-04 07:00:39.097646,2022,9,4,07:00:39,25.0,59.0
2022-09-04 07:15:39.623544,2022,9,4,07:15:39,25.0,59.0
2022-09-04 07:30:40.149019,2022,9,4,07:30:40,24.0,59.0
2022-09-04 07:45:40.674431,2022,9,4,07:45:40,25.0,60.0
2022-09-04 08:00:41.199874,2022,9,4,08:00:41,25.0,59.0
2022-09-04 08:15:41.725566,2022,9,4,08:15:41,25.0,60.0
2022-09-04 08:30:42.251445,2022,9,4,08:30:42,24.0,60.0
2022-09-04 08:45:42.777514,2022,9,4,08:45:42,24.0,59.0
2022-09-04 09:00:43.303511,2022,9,4,09:00:43,25.0,60.0
2022-09-04 09:15:43.829512,2022,9,4,09:15:43,25.0,59.0
2022-09-04 09:30:44.355881,2022,9,4,09:30:44,25.0,59.0
2022-09-04 09:45:44.881818,2022,9,4,09:45:44,25.0,59.0
2022-09-04 10:00:45.408285,2022,9,4,10:00:45,25.0,60.0
2022-09-04 10:15:45.934357,2022,9,4,10:15:45,25.0,60.0
2022-09-04 10:30:46.459961,2022,9,4,10:30:46,25.0,59.0
2022-09-04 10:45:46.985548,2022,9,4,10:45:46,25.0,59.0
2022-09-04 11:00:50.041660,2022,9,4,11:00:50,25.0,59.0
2022-09-04 11:15:50.567572,2022,9,4,11:15:50,25.0,54.0
2022-09-04 11:30:51.093590,2022,9,4,11:30:51,25.0,58.0
2022-09-04 11:45:51.619542,2022,9,4,11:45:51,25.0,55.0
2022-09-04 12:00:52.145030,2022,9,4,12:00:52,25.0,54.0
2022-09-04 12:15:52.670374,2022,9,4,12:15:52,25.0,54.0
2022-09-04 12:30:53.195848,2022,9,4,12:30:53,25.0,58.0
2022-09-04 12:45:53.721575,2022,9,4,12:45:53,25.0,58.0
2022-09-04 13:00:54.246996,2022,9,4,13:00:54,25.0,57.0
2022-09-04 13:15:54.772238,2022,9,4,13:15:54,26.0,58.0
2022-09-04 13:30:55.297497,2022,9,4,13:30:55,26.0,57.0
2022-09-04 13:45:55.822760,2022,9,4,13:45:55,26.0,57.0
2022-09-04 14:00:56.347969,2022,9,4,14:00:56,26.0,57.0
2022-09-04 14:15:56.873274,2022,9,4,14:15:56,26.0,56.0
2022-09-04 14:30:57.398684,2022,9,4,14:30:57,26.0,55.0
2022-09-04 14:45:57.923842,2022,9,4,14:45:57,27.0,54.0
2022-09-04 15:00:58.449054,2022,9,4,15:00:58,27.0,54.0
2022-09-04 15:16:01.504794,2022,9,4,15:16:01,27.0,53.0
2022-09-04 15:31:02.030330,2022,9,4,15:31:02,27.0,49.0
2022-09-04 15:46:02.555869,2022,9,4,15:46:02,27.0,53.0
2022-09-04 16:01:05.609145,2022,9,4,16:01:05,27.0,54.0
2022-09-04 16:16:08.665224,2022,9,4,16:16:08,27.0,53.0
2022-09-04 16:31:09.190639,2022,9,4,16:31:09,27.0,49.0
2022-09-04 16:46:09.715980,2022,9,4,16:46:09,26.0,53.0
2022-09-04 17:01:10.241351,2022,9,4,17:01:10,26.0,52.0
2022-09-04 17:16:10.766667,2022,9,4,17:16:10,26.0,52.0
2022-09-04 17:31:11.292066,2022,9,4,17:31:11,26.0,51.0
2022-09-04 17:46:11.817647,2022,9,4,17:46:11,26.0,53.0
2022-09-04 18:01:12.343189,2022,9,4,18:01:12,27.0,54.0
2022-09-04 18:16:12.868770,2022,9,4,18:16:12,26.0,53.0
2022-09-04 18:31:15.923989,2022,9,4,18:31:15,26.0,51.0
2022-09-04 18:46:16.450131,2022,9,4,18:46:16,26.0,46.0
2022-09-04 19:01:16.976417,2022,9,4,19:01:16,27.0,52.0
2022-09-04 19:16:17.502437,2022,9,4,19:16:17,27.0,52.0
2022-09-04 19:31:18.027791,2022,9,4,19:31:18,27.0,53.0
2022-09-04 19:46:18.553378,2022,9,4,19:46:18,27.0,54.0
2022-09-04 20:01:19.079213,2022,9,4,20:01:19,27.0,57.0
2022-09-04 20:16:19.605013,2022,9,4,20:16:19,27.0,56.0
2022-09-04 20:31:20.130575,2022,9,4,20:31:20,27.0,56.0
2022-09-04 20:46:20.656427,2022,9,4,20:46:20,27.0,54.0
2022-09-04 21:01:21.182267,2022,9,4,21:01:21,27.0,53.0
2022-09-04 21:16:21.707831,2022,9,4,21:16:21,27.0,53.0
2022-09-04 21:31:22.233616,2022,9,4,21:31:22,27.0,53.0
2022-09-04 21:46:22.759262,2022,9,4,21:46:22,26.0,53.0
2022-09-04 22:01:23.285143,2022,9,4,22:01:23,26.0,54.0
2022-09-04 22:16:23.810852,2022,9,4,22:16:23,27.0,54.0
2022-09-04 22:31:24.336996,2022,9,4,22:31:24,26.0,52.0
2022-09-04 22:46:24.862926,2022,9,4,22:46:24,26.0,52.0
2022-09-04 23:01:25.388519,2022,9,4,23:01:25,26.0,52.0
2022-09-04 23:16:25.914018,2022,9,4,23:16:25,26.0,52.0
2022-09-04 23:31:26.439656,2022,9,4,23:31:26,26.0,51.0
2022-09-04 23:46:26.965148,2022,9,4,23:46:26,26.0,51.0
2022-09-05 00:01:27.490500,2022,9,5,00:01:27,26.0,50.0
2022-09-05 00:16:28.015910,2022,9,5,00:16:28,26.0,50.0
2022-09-05 00:31:28.541653,2022,9,5,00:31:28,26.0,50.0
2022-09-05 00:46:29.067575,2022,9,5,00:46:29,25.0,50.0
2022-09-05 01:01:29.593530,2022,9,5,01:01:29,26.0,51.0
2022-09-05 01:16:30.120102,2022,9,5,01:16:30,25.0,50.0
2022-09-05 01:31:30.645561,2022,9,5,01:31:30,25.0,51.0
2022-09-05 01:46:31.171084,2022,9,5,01:46:31,25.0,53.0
2022-09-05 02:01:34.227053,2022,9,5,02:01:34,25.0,54.0
2022-09-05 02:16:34.752828,2022,9,5,02:16:34,25.0,49.0
2022-09-05 02:31:35.278463,2022,9,5,02:31:35,25.0,55.0
2022-09-05 02:46:35.803856,2022,9,5,02:46:35,25.0,56.0
2022-09-05 03:01:36.329241,2022,9,5,03:01:36,25.0,57.0
2022-09-05 03:16:36.854804,2022,9,5,03:16:36,25.0,57.0
2022-09-05 03:31:37.380608,2022,9,5,03:31:37,25.0,58.0
2022-09-05 03:46:37.906593,2022,9,5,03:46:37,25.0,58.0
2022-09-05 04:01:38.432427,2022,9,5,04:01:38,25.0,59.0
2022-09-05 04:16:38.958025,2022,9,5,04:16:38,25.0,59.0
2022-09-05 04:31:39.483753,2022,9,5,04:31:39,25.0,59.0
2022-09-05 04:46:40.009507,2022,9,5,04:46:40,25.0,59.0
2022-09-05 05:01:40.535071,2022,9,5,05:01:40,25.0,60.0
2022-09-05 05:16:41.060547,2022,9,5,05:16:41,25.0,60.0
2022-09-05 05:31:41.586067,2022,9,5,05:31:41,25.0,60.0
2022-09-05 05:46:42.111888,2022,9,5,05:46:42,25.0,61.0
2022-09-05 06:01:42.637466,2022,9,5,06:01:42,25.0,61.0
2022-09-05 06:16:43.162985,2022,9,5,06:16:43,25.0,61.0
2022-09-05 06:31:43.688580,2022,9,5,06:31:43,25.0,61.0
2022-09-05 06:46:44.214327,2022,9,5,06:46:44,25.0,60.0
2022-09-05 07:01:44.740300,2022,9,5,07:01:44,25.0,63.0
2022-09-05 07:16:45.266702,2022,9,5,07:16:45,25.0,62.0
2022-09-05 07:31:45.792554,2022,9,5,07:31:45,25.0,61.0
2022-09-05 07:46:46.318481,2022,9,5,07:46:46,25.0,61.0
2022-09-05 08:01:46.844875,2022,9,5,08:01:46,25.0,61.0
2022-09-05 08:16:47.371646,2022,9,5,08:16:47,25.0,61.0
2022-09-05 08:31:47.897957,2022,9,5,08:31:47,25.0,61.0
2022-09-05 08:46:48.423386,2022,9,5,08:46:48,25.0,61.0
2022-09-05 09:01:51.476449,2022,9,5,09:01:51,25.0,61.0
2022-09-05 09:16:52.001897,2022,9,5,09:16:52,26.0,57.0
2022-09-05 09:31:52.527567,2022,9,5,09:31:52,25.0,61.0
2022-09-05 09:46:55.583533,2022,9,5,09:46:55,25.0,60.0
2022-09-05 10:01:56.109140,2022,9,5,10:01:56,25.0,55.0
2022-09-05 10:16:56.634709,2022,9,5,10:16:56,25.0,60.0
2022-09-05 10:31:57.160227,2022,9,5,10:31:57,25.0,60.0
2022-09-05 10:46:57.685678,2022,9,5,10:46:57,25.0,60.0
2022-09-05 11:01:58.211049,2022,9,5,11:01:58,25.0,60.0
2022-09-05 11:16:58.736313,2022,9,5,11:16:58,25.0,60.0
2022-09-05 11:31:59.261619,2022,9,5,11:31:59,25.0,60.0
2022-09-05 11:46:59.786929,2022,9,5,11:46:59,25.0,60.0
2022-09-05 12:02:00.312172,2022,9,5,12:02:00,26.0,61.0
2022-09-05 12:17:00.837821,2022,9,5,12:17:00,25.0,60.0
2022-09-05 12:32:01.363521,2022,9,5,12:32:01,25.0,60.0
2022-09-05 12:47:01.890442,2022,9,5,12:47:01,26.0,60.0
2022-09-05 13:02:02.416026,2022,9,5,13:02:02,26.0,60.0
2022-09-05 13:17:02.941440,2022,9,5,13:17:02,26.0,61.0
2022-09-05 13:32:03.466742,2022,9,5,13:32:03,26.0,60.0
2022-09-05 13:47:03.992041,2022,9,5,13:47:03,26.0,60.0
2022-09-05 14:02:04.517355,2022,9,5,14:02:04,26.0,60.0
2022-09-05 14:17:05.042657,2022,9,5,14:17:05,26.0,60.0
2022-09-05 14:32:05.567857,2022,9,5,14:32:05,26.0,60.0
2022-09-05 14:47:06.093272,2022,9,5,14:47:06,26.0,60.0
2022-09-05 15:02:06.618805,2022,9,5,15:02:06,26.0,60.0
2022-09-05 15:17:07.144109,2022,9,5,15:17:07,26.0,60.0
2022-09-05 15:32:07.669393,2022,9,5,15:32:07,26.0,60.0
2022-09-05 15:47:08.194813,2022,9,5,15:47:08,26.0,60.0
2022-09-05 16:02:08.720294,2022,9,5,16:02:08,26.0,60.0
2022-09-05 16:17:09.245882,2022,9,5,16:17:09,26.0,60.0
2022-09-05 16:32:09.771312,2022,9,5,16:32:09,26.0,60.0
2022-09-05 16:47:10.296881,2022,9,5,16:47:10,26.0,60.0
2022-09-05 17:02:13.350170,2022,9,5,17:02:13,26.0,60.0
2022-09-05 17:17:13.875691,2022,9,5,17:17:13,26.0,55.0
2022-09-05 17:32:14.401214,2022,9,5,17:32:14,26.0,60.0
2022-09-05 17:47:14.926442,2022,9,5,17:47:14,26.0,60.0
2022-09-05 18:02:15.451708,2022,9,5,18:02:15,26.0,60.0
2022-09-05 18:17:15.976952,2022,9,5,18:17:15,26.0,60.0
2022-09-05 18:32:16.502336,2022,9,5,18:32:16,26.0,60.0
2022-09-05 18:47:17.027769,2022,9,5,18:47:17,26.0,60.0
2022-09-05 19:02:17.553892,2022,9,5,19:02:17,26.0,60.0
2022-09-05 19:17:18.079776,2022,9,5,19:17:18,26.0,59.0
2022-09-05 19:32:18.606085,2022,9,5,19:32:18,26.0,60.0
2022-09-05 19:47:19.131608,2022,9,5,19:47:19,26.0,60.0
2022-09-05 20:02:19.657225,2022,9,5,20:02:19,26.0,60.0
2022-09-05 20:17:20.183171,2022,9,5,20:17:20,26.0,60.0
2022-09-05 20:32:20.708765,2022,9,5,20:32:20,25.0,59.0
2022-09-05 20:47:21.234185,2022,9,5,20:47:21,26.0,60.0
2022-09-05 21:02:21.759520,2022,9,5,21:02:21,25.0,64.0
2022-09-05 21:17:22.285105,2022,9,5,21:17:22,26.0,64.0
2022-09-05 21:32:22.810723,2022,9,5,21:32:22,26.0,63.0
2022-09-05 21:47:23.336364,2022,9,5,21:47:23,26.0,63.0
2022-09-05 22:02:23.861996,2022,9,5,22:02:23,26.0,62.0
2022-09-05 22:17:24.387813,2022,9,5,22:17:24,26.0,62.0
2022-09-05 22:32:24.913604,2022,9,5,22:32:24,26.0,62.0
2022-09-05 22:47:25.439290,2022,9,5,22:47:25,26.0,62.0
2022-09-05 23:02:25.965170,2022,9,5,23:02:25,26.0,62.0
2022-09-05 23:17:26.490811,2022,9,5,23:17:26,26.0,64.0
2022-09-05 23:32:27.016569,2022,9,5,23:32:27,26.0,64.0
2022-09-05 23:47:27.542010,2022,9,5,23:47:27,26.0,65.0
2022-09-06 00:02:28.067476,2022,9,6,00:02:28,26.0,65.0
2022-09-06 00:17:28.593016,2022,9,6,00:17:28,26.0,66.0
2022-09-06 00:32:29.118464,2022,9,6,00:32:29,26.0,66.0
2022-09-06 00:47:29.643756,2022,9,6,00:47:29,26.0,67.0
2022-09-06 01:02:30.169139,2022,9,6,01:02:30,26.0,67.0
2022-09-06 01:17:30.694485,2022,9,6,01:17:30,26.0,68.0
2022-09-06 01:32:31.219826,2022,9,6,01:32:31,26.0,68.0
2022-09-06 01:47:31.745426,2022,9,6,01:47:31,26.0,69.0
2022-09-06 02:02:32.270969,2022,9,6,02:02:32,26.0,69.0
2022-09-06 02:17:32.796377,2022,9,6,02:17:32,26.0,69.0
2022-09-06 02:32:33.321731,2022,9,6,02:32:33,26.0,68.0
2022-09-06 02:47:33.847122,2022,9,6,02:47:33,26.0,68.0
2022-09-06 03:02:34.372790,2022,9,6,03:02:34,26.0,68.0
2022-09-06 03:17:34.898371,2022,9,6,03:17:34,26.0,68.0
2022-09-06 03:32:35.424025,2022,9,6,03:32:35,26.0,68.0
2022-09-06 03:47:35.949627,2022,9,6,03:47:35,26.0,68.0
2022-09-06 04:02:36.475363,2022,9,6,04:02:36,26.0,68.0
2022-09-06 04:17:37.000838,2022,9,6,04:17:37,26.0,68.0
2022-09-06 04:32:37.526429,2022,9,6,04:32:37,26.0,68.0
2022-09-06 04:47:38.051825,2022,9,6,04:47:38,26.0,68.0
2022-09-06 05:02:38.577244,2022,9,6,05:02:38,25.0,67.0
2022-09-06 05:17:39.102570,2022,9,6,05:17:39,26.0,68.0
2022-09-06 05:32:39.628113,2022,9,6,05:32:39,26.0,68.0
2022-09-06 05:47:40.153746,2022,9,6,05:47:40,25.0,67.0
2022-09-06 06:02:40.679418,2022,9,6,06:02:40,26.0,71.0
2022-09-06 06:17:41.205120,2022,9,6,06:17:41,26.0,70.0
2022-09-06 06:32:41.731033,2022,9,6,06:32:41,26.0,70.0
2022-09-06 06:47:42.256982,2022,9,6,06:47:42,26.0,70.0
2022-09-06 07:02:42.782813,2022,9,6,07:02:42,26.0,70.0
2022-09-06 07:17:43.308643,2022,9,6,07:17:43,26.0,70.0
2022-09-06 07:32:43.834601,2022,9,6,07:32:43,26.0,71.0
2022-09-06 07:47:44.360520,2022,9,6,07:47:44,26.0,71.0
2022-09-06 08:02:44.886500,2022,9,6,08:02:44,26.0,71.0
2022-09-06 08:17:45.412417,2022,9,6,08:17:45,26.0,71.0
2022-09-06 08:32:45.938195,2022,9,6,08:32:45,26.0,70.0
2022-09-06 08:47:46.463988,2022,9,6,08:47:46,26.0,69.0
2022-09-06 09:02:46.989823,2022,9,6,09:02:46,26.0,69.0
2022-09-06 09:17:47.515522,2022,9,6,09:17:47,26.0,68.0
